subject,phase,angle,muscle,r,p,n
subject_621,Cooldown,Horizontal,STL,0.05751885402245639,0.6597142476767326,61
subject_621,Cooldown,Horizontal,STR,-0.23800905112740578,0.06473340788292829,61
subject_621,Cooldown,Horizontal,UTL,0.04363499270669106,0.7384483266688328,61
subject_621,Cooldown,Horizontal,UTR,-0.003966817518790095,0.9757951035753322,61
subject_621,Second_threshold,Sagittal,MTL,0.05974364074553006,0.6530834022265453,59
subject_621,Second_threshold,Sagittal,MTR,-0.14043591710702488,0.2887367004729651,59
subject_621,Second_threshold,Sagittal,SCML,0.20825212125870698,0.11346762923760992,59
subject_621,Second_threshold,Sagittal,SCMR,0.19277414844691135,0.1435208830019798,59
subject_621,Second_threshold,Sagittal,STL,-0.25088326189119575,0.055286788611022895,59
subject_621,Second_threshold,Sagittal,STR,0.10777872878213712,0.41649228603725236,59
subject_621,Second_threshold,Sagittal,UTL,0.10447631647962041,0.43099738644105573,59
subject_621,Second_threshold,Sagittal,UTR,0.42744556812575213,0.0007337952022860788,59
subject_621,Second_threshold,Frontal,MTL,-0.09083034786043864,0.4938679774672914,59
subject_621,Second_threshold,Frontal,MTR,-0.10472768598681259,0.42988337706952817,59
subject_621,Second_threshold,Frontal,SCML,-0.12186896510820218,0.3578350801624577,59
subject_621,Second_threshold,Frontal,SCMR,-0.0048290485266710495,0.9710438027086369,59
subject_621,Second_threshold,Frontal,STL,-0.1273246840543649,0.3365558200729662,59
subject_621,Second_threshold,Frontal,STR,0.010579671199653366,0.9366130974081821,59
subject_621,Second_threshold,Frontal,UTL,-0.2854299445955262,0.028428127046317125,59
subject_621,Second_threshold,Frontal,UTR,0.01076398602891562,0.935511119776452,59
subject_621,Second_threshold,Horizontal,MTL,,,59
subject_621,Second_threshold,Horizontal,MTR,,,59
subject_621,Second_threshold,Horizontal,SCML,,,59
subject_621,Second_threshold,Horizontal,SCMR,,,59
subject_621,Second_threshold,Horizontal,STL,,,59
subject_621,Second_threshold,Horizontal,STR,,,59
subject_621,Second_threshold,Horizontal,UTL,,,59
subject_621,Second_threshold,Horizontal,UTR,,,59
subject_621,Vo2max,Sagittal,MTL,-0.06686960980480709,0.8543750609172778,10
subject_621,Vo2max,Sagittal,MTR,-0.13981827504641486,0.7000568732769904,10
subject_621,Vo2max,Sagittal,SCML,0.960490759014502,1.0163235882999591e-05,10
subject_621,Vo2max,Sagittal,SCMR,0.6686960980480711,0.03450954165178537,10
subject_621,Vo2max,Sagittal,STL,-0.7294866524160775,0.01664687995337704,10
subject_621,Vo2max,Sagittal,STR,0.40729671426564323,0.24271027029946396,10
subject_621,Vo2max,Sagittal,UTL,0.7173285415424762,0.01952834313830294,10
subject_621,Vo2max,Sagittal,UTR,0.11550205329921227,0.750683041040583,10
subject_621,Vo2max,Frontal,MTL,,,10
subject_621,Vo2max,Frontal,MTR,,,10
subject_621,Vo2max,Frontal,SCML,,,10
subject_621,Vo2max,Frontal,SCMR,,,10
subject_621,Vo2max,Frontal,STL,,,10
subject_621,Vo2max,Frontal,STR,,,10
subject_621,Vo2max,Frontal,UTL,,,10
subject_621,Vo2max,Frontal,UTR,,,10
subject_621,Vo2max,Horizontal,MTL,,,10
subject_621,Vo2max,Horizontal,MTR,,,10
subject_621,Vo2max,Horizontal,SCML,,,10
subject_621,Vo2max,Horizontal,SCMR,,,10
subject_621,Vo2max,Horizontal,STL,,,10
subject_621,Vo2max,Horizontal,STR,,,10
subject_621,Vo2max,Horizontal,UTL,,,10
subject_621,Vo2max,Horizontal,UTR,,,10
subject_621,WanT,Sagittal,MTL,0.6018335158211169,0.0003414975022532354,31
subject_621,WanT,Sagittal,MTR,0.6521265963390355,7.04034171555425e-05,31
subject_621,WanT,Sagittal,SCML,0.7388242916251544,2.0734171372824645e-06,31
subject_621,WanT,Sagittal,SCMR,0.7013675203607631,1.1056690098509401e-05,31
subject_621,WanT,Sagittal,STL,0.7899590973400256,1.2616410415531188e-07,31
subject_621,WanT,Sagittal,STR,0.6117237868853103,0.0002556679371575328,31
subject_621,WanT,Sagittal,UTL,0.767022085723067,4.8297906639025e-07,31
subject_621,WanT,Sagittal,UTR,0.7886965095445967,1.3641477001116417e-07,31
subject_621,WanT,Frontal,MTL,0.37816127826755663,0.03594081867430949,31
subject_621,WanT,Frontal,MTR,0.3537637764438433,0.05089205742074427,31
subject_621,WanT,Frontal,SCML,0.34156502553198664,0.060025321523491985,31
subject_621,WanT,Frontal,SCMR,0.37816127826755663,0.03594081867430949,31
subject_621,WanT,Frontal,STL,0.4269562819149833,0.016599983758070227,31
subject_621,WanT,Frontal,STR,0.30496877279641665,0.09527091461369853,31
subject_621,WanT,Frontal,UTL,0.51234753829798,0.003211685636637704,31
subject_621,WanT,Frontal,UTR,0.4147575310031266,0.020342271475331356,31
subject_621,WanT,Horizontal,MTL,-0.6515837655350017,7.172302679182535e-05,31
subject_621,WanT,Horizontal,MTR,-0.6737968484509677,3.2523421890717376e-05,31
subject_621,WanT,Horizontal,SCML,-0.45166601929130795,0.010752964185629496,31
subject_621,WanT,Horizontal,SCMR,-0.3924311315153987,0.028990210635014693,31
subject_621,WanT,Horizontal,STL,-0.5479227119271605,0.0014189303180921569,31
subject_621,WanT,Horizontal,STR,-0.42204857540335333,0.018030126195501574,31
subject_621,WanT,Horizontal,UTL,-0.7626491801148315,6.13283535297629e-07,31
subject_621,WanT,Horizontal,UTR,-0.6515837655350017,7.172302679182535e-05,31
subject_621,Warmup,Sagittal,MTL,0.25903345961474655,0.10652629918286957,40
subject_621,Warmup,Sagittal,MTR,0.13103376324581986,0.42028036154227344,40
subject_621,Warmup,Sagittal,SCML,0.7778588955634631,3.5112075507321983e-09,40
subject_621,Warmup,Sagittal,SCMR,0.6058652294795867,3.431067808526094e-05,40
subject_621,Warmup,Sagittal,STL,0.5143691502232798,0.0006851936750568093,40
subject_621,Warmup,Sagittal,STR,0.3111814840613464,0.05064115512277189,40
subject_621,Warmup,Sagittal,UTL,0.3934805480970711,0.012007518371545898,40
subject_621,Warmup,Sagittal,UTR,0.20157581813358394,0.21228682719168276,40
subject_621,Warmup,Frontal,MTL,0.2530151689170727,0.15541708431677242,33
subject_621,Warmup,Frontal,MTR,-0.15053949118363466,0.4030313303550353,33
subject_621,Warmup,Frontal,SCML,0.3219368636758452,0.06769019048333004,33
subject_621,Warmup,Frontal,SCMR,0.1893532877056802,0.2912446730333019,33
subject_621,Warmup,Frontal,STL,0.324294711128119,0.06558994883399386,33
subject_621,Warmup,Frontal,STR,0.30216721965293414,0.0874325287266671,33
subject_621,Warmup,Frontal,UTL,0.03119613552239176,0.8631703067920594,33
subject_621,Warmup,Frontal,UTR,-0.013784338951754498,0.9393115055381356,33
subject_621,Warmup,Horizontal,MTL,0.06919658262052333,0.6973821796379334,34
subject_621,Warmup,Horizontal,MTR,0.4305377616218416,0.011030157877263034,34
subject_621,Warmup,Horizontal,SCML,-0.07088430414785317,0.6903613902815089,34
subject_621,Warmup,Horizontal,SCMR,0.3048025078357687,0.07963807106862082,34
subject_621,Warmup,Horizontal,STL,-0.00405053166559161,0.9818615955177042,34
subject_621,Warmup,Horizontal,STR,0.10936435497097347,0.5380945667141643,34
subject_621,Warmup,Horizontal,UTL,0.44758374904787285,0.00794853839472254,34
subject_621,Warmup,Horizontal,UTR,0.4415079515494855,0.00894984344657212,34
subject_622,Cooldown,Sagittal,MTL,-0.3764356684611045,0.0027892372553191785,61
subject_622,Cooldown,Sagittal,MTR,0.30936655437996813,0.015262697954136867,61
subject_622,Cooldown,Sagittal,SCML,-0.09126874544755452,0.48421034157392934,61
subject_622,Cooldown,Sagittal,SCMR,-0.6261243988831635,6.793058251838027e-08,61
subject_622,Cooldown,Sagittal,STL,0.5582887806410999,2.9374675317589816e-06,61
subject_622,Cooldown,Sagittal,STR,0.25524588558878175,0.04710988701571361,61
subject_622,Cooldown,Sagittal,UTL,-0.0424041051884409,0.7455738218519032,61
subject_622,Cooldown,Sagittal,UTR,0.2046839861161863,0.11356636155082758,61
subject_622,Cooldown,Frontal,MTL,-0.1693122472089383,0.19207859316845716,61
subject_622,Cooldown,Frontal,MTR,-0.03370645263619865,0.7964973036987676,61
subject_622,Cooldown,Frontal,SCML,-0.08061692060261065,0.5368265393599402,61
subject_622,Cooldown,Frontal,SCMR,-0.25413551024796716,0.04811192994215728,61
subject_622,Cooldown,Frontal,STL,0.2721308560355575,0.03386633060282998,61
subject_622,Cooldown,Frontal,STR,0.0685550247418883,0.5996017999104258,61
subject_622,Cooldown,Frontal,UTL,-0.05164608527893577,0.6926303702721405,61
subject_622,Cooldown,Frontal,UTR,-0.05003040407819237,0.7017893724822074,61
subject_622,Cooldown,Horizontal,MTL,-0.04003999375416847,0.7593186200644979,61
subject_622,Cooldown,Horizontal,MTR,0.171791206486124,0.18555589640261094,61
subject_622,Cooldown,Horizontal,SCML,-0.03760070735904082,0.773578505580293,61
subject_622,Cooldown,Horizontal,SCMR,0.06925193570557517,0.5958881676855055,61
subject_622,Cooldown,Horizontal,STL,-0.13889058754696326,0.2857402467933457,61
subject_622,Cooldown,Horizontal,STR,0.08826052115053332,0.49878820127520906,61
subject_622,Cooldown,Horizontal,UTL,0.028825225815593786,0.8254658142811095,61
subject_622,Cooldown,Horizontal,UTR,0.18485031291857565,0.15381550276332073,61
subject_622,Vo2max,Sagittal,MTL,0.44721359549995804,0.0718795975011998,17
subject_622,Vo2max,Sagittal,MTR,0.2608745973749755,0.3118551507613521,17
subject_622,Vo2max,Sagittal,SCML,-0.07453559924999299,0.7761766416269094,17
subject_622,Vo2max,Sagittal,SCMR,0.3354101966249685,0.18813706218300852,17
subject_622,Vo2max,Sagittal,STL,0.4099457958749615,0.10220222989735056,17
subject_622,Vo2max,Sagittal,STR,-0.22360679774997902,0.3882859011558922,17
subject_622,Vo2max,Sagittal,UTL,0.4844813951249545,0.04874077415367003,17
subject_622,Vo2max,Sagittal,UTR,-0.037267799624996496,0.8870774545200167,17
subject_622,Vo2max,Frontal,MTL,0.14907119849998599,0.5679820582475446,17
subject_622,Vo2max,Frontal,MTR,-0.11180339887498951,0.6692274972949901,17
subject_622,Vo2max,Frontal,SCML,0.22360679774997902,0.3882859011558922,17
subject_622,Vo2max,Frontal,SCMR,0.14907119849998599,0.5679820582475446,17
subject_622,Vo2max,Frontal,STL,0.44721359549995804,0.0718795975011998,17
subject_622,Vo2max,Frontal,STR,0.037267799624996496,0.8870774545200167,17
subject_622,Vo2max,Frontal,UTL,0.07453559924999299,0.7761766416269094,17
subject_622,Vo2max,Frontal,UTR,0.2608745973749755,0.3118551507613521,17
subject_622,Vo2max,Horizontal,MTL,,,17
subject_622,Vo2max,Horizontal,MTR,,,17
subject_622,Vo2max,Horizontal,SCML,,,17
subject_622,Vo2max,Horizontal,SCMR,,,17
subject_622,Vo2max,Horizontal,STL,,,17
subject_622,Vo2max,Horizontal,STR,,,17
subject_622,Vo2max,Horizontal,UTL,,,17
subject_622,Vo2max,Horizontal,UTR,,,17
subject_622,WanT,Sagittal,MTL,-0.6738963721158594,3.240356047762648e-05,31
subject_622,WanT,Sagittal,MTR,-0.5537395695929349,0.001230795134573202,31
subject_622,WanT,Sagittal,SCML,-0.7058703009228071,9.165010772546152e-06,31
subject_622,WanT,Sagittal,SCMR,-0.6297031074591228,0.00014727001164236434,31
subject_622,WanT,Sagittal,STL,-0.6303140742516122,0.00014444793459786982,31
subject_622,WanT,Sagittal,STR,-0.7722620257066602,3.6029725306684816e-07,31
subject_622,WanT,Sagittal,UTL,-0.8136041119984462,2.6295334864518945e-08,31
subject_622,WanT,Sagittal,UTR,-0.5402983001581672,0.0017032117164009228,31
subject_622,WanT,Frontal,MTL,0.2780020892636601,0.1299567875112476,31
subject_622,WanT,Frontal,MTR,0.29099717857815505,0.11223837116895012,31
subject_622,WanT,Frontal,SCML,0.18100302973760843,0.3298339255228986,31
subject_622,WanT,Frontal,SCMR,0.11185059017118879,0.549139107056328,31
subject_622,WanT,Frontal,STL,0.27057632394109155,0.14096187864670623,31
subject_622,WanT,Frontal,STR,0.12206101748972052,0.5130268307978716,31
subject_622,WanT,Frontal,UTL,0.19306989838678232,0.2980499832845356,31
subject_622,WanT,Frontal,UTR,0.250155469304028,0.17469694857845453,31
subject_622,WanT,Horizontal,MTL,-0.007216878364870322,0.9692642730591539,31
subject_622,WanT,Horizontal,MTR,-0.11547005383792515,0.5362030951500085,31
subject_622,WanT,Horizontal,SCML,-0.0649519052838329,0.7284841918455082,31
subject_622,WanT,Horizontal,SCMR,-0.014433756729740644,0.9385717361711832,31
subject_622,WanT,Horizontal,STL,-0.13712068893253612,0.46199406740922444,31
subject_622,WanT,Horizontal,STR,0.05051814855409226,0.7872474390090104,31
subject_622,WanT,Horizontal,UTL,0.021650635094610966,0.9079654108497891,31
subject_622,WanT,Horizontal,UTR,-0.05051814855409226,0.7872474390090104,31
subject_622,Warmup,Sagittal,MTL,-0.19708960538274725,0.12789633493237612,61
subject_622,Warmup,Sagittal,MTR,0.04517692325611387,0.7295530879830356,61
subject_622,Warmup,Sagittal,SCML,-0.37126705155647477,0.003221496526377477,61
subject_622,Warmup,Sagittal,SCMR,-0.11458894366083461,0.37920894730722526,61
subject_622,Warmup,Sagittal,STL,0.124271723473983,0.3399726050060689,61
subject_622,Warmup,Sagittal,STR,-0.28133541928028544,0.028062310911772522,61
subject_622,Warmup,Sagittal,UTL,-0.056041902930169904,0.6679351760187205,61
subject_622,Warmup,Sagittal,UTR,0.061952902234708174,0.6352763511532977,61
subject_622,Warmup,Frontal,MTL,-0.08283115057301446,0.5256630028874608,61
subject_622,Warmup,Frontal,MTR,-0.1889041691065657,0.14483240041913592,61
subject_622,Warmup,Frontal,SCML,0.1543997219581036,0.23479669545585113,61
subject_622,Warmup,Frontal,SCMR,0.013207933774930613,0.9195286099716454,61
subject_622,Warmup,Frontal,STL,0.10100485789898488,0.43861335435997234,61
subject_622,Warmup,Frontal,STR,-0.09911069685374288,0.4472909557845724,61
subject_622,Warmup,Frontal,UTL,0.11518546896741812,0.37671609312851634,61
subject_622,Warmup,Frontal,UTR,0.10003218060548222,0.44305759265617256,61
subject_622,Warmup,Horizontal,MTL,0.11731769201708261,0.3678864451610412,61
subject_622,Warmup,Horizontal,MTR,0.06599120175960897,0.6133506284967625,61
subject_622,Warmup,Horizontal,SCML,-0.13198240351921794,0.3106141553136573,61
subject_622,Warmup,Horizontal,SCMR,0.05865884600854131,0.6533960852107642,61
subject_622,Warmup,Horizontal,STL,0.05865884600854131,0.6533960852107642,61
subject_622,Warmup,Horizontal,STR,0.08798826901281195,0.5001186565924594,61
subject_622,Warmup,Horizontal,UTL,0.05132649025747365,0.6944386758181281,61
subject_622,Warmup,Horizontal,UTR,-0.11731769201708261,0.3678864451610412,61
subject_623,Cooldown,Sagittal,MTL,-0.4742065478199965,0.0001130767410049042,61
subject_623,Cooldown,Sagittal,MTR,-0.11715828499767929,0.3685421815123946,61
subject_623,Cooldown,Sagittal,SCML,0.22988118784849748,0.07471036232761792,61
subject_623,Cooldown,Sagittal,SCMR,0.21132261518136822,0.10207867668230095,61
subject_623,Cooldown,Sagittal,STL,0.36434329924807557,0.0038933038035049794,61
subject_623,Cooldown,Sagittal,STR,-0.24817713920429943,0.053791130846926806,61
subject_623,Cooldown,Sagittal,UTL,-0.19711188422399092,0.1278523824334989,61
subject_623,Cooldown,Sagittal,UTR,0.06950710706462566,0.5945309948904611,61
subject_623,Cooldown,Frontal,MTL,0.06670842923244179,0.6094907540814399,61
subject_623,Cooldown,Frontal,MTR,0.01524764096741526,0.9071525131268752,61
subject_623,Cooldown,Frontal,SCML,0.5470091197060225,5.0816365253400795e-06,61
subject_623,Cooldown,Frontal,SCMR,0.4059684407574314,0.001169841547676238,61
subject_623,Cooldown,Frontal,STL,-0.14104067894859118,0.27827405879314937,61
subject_623,Cooldown,Frontal,STR,0.23252652475308275,0.07133713096524741,61
subject_623,Cooldown,Frontal,UTL,0.15628831991600645,0.22905135883800645,61
subject_623,Cooldown,Frontal,UTR,-0.05908460874873414,0.651042551892821,61
subject_623,Cooldown,Horizontal,MTL,-0.20874311375356056,0.10643027854029416,61
subject_623,Cooldown,Horizontal,MTR,0.13077881825524276,0.3150860636211056,61
subject_623,Cooldown,Horizontal,SCML,-0.34958184110536045,0.005752737392048138,61
subject_623,Cooldown,Horizontal,SCMR,-0.06538940912762138,0.6165973557467386,61
subject_623,Cooldown,Horizontal,STL,0.3319770001863855,0.00895506289591741,61
subject_623,Cooldown,Horizontal,STR,-0.3697016592984747,0.0033636538346193327,61
subject_623,Cooldown,Horizontal,UTL,-0.15089863644835705,0.2457086884454663,61
subject_623,Cooldown,Horizontal,UTR,0.3747316138467533,0.002925674762967883,61
subject_623,Second_threshold,Sagittal,MTL,-0.17331722578174735,0.18926688738417635,59
subject_623,Second_threshold,Sagittal,MTR,0.19418583465201997,0.14055573702451252,59
subject_623,Second_threshold,Sagittal,SCML,0.69784105530514,8.122146934077158e-10,59
subject_623,Second_threshold,Sagittal,SCMR,0.7417337162153846,1.8110481904787782e-11,59
subject_623,Second_threshold,Sagittal,STL,0.17508077019331972,0.18473444970884426,59
subject_623,Second_threshold,Sagittal,STR,0.13745848941311,0.299183474257684,59
subject_623,Second_threshold,Sagittal,UTL,-0.0498364587418403,0.7077766972669969,59
subject_623,Second_threshold,Sagittal,UTR,-0.07455873873369687,0.5746440514411564,59
subject_623,Second_threshold,Frontal,MTL,,,59
subject_623,Second_threshold,Frontal,MTR,,,59
subject_623,Second_threshold,Frontal,SCML,,,59
subject_623,Second_threshold,Frontal,SCMR,,,59
subject_623,Second_threshold,Frontal,STL,,,59
subject_623,Second_threshold,Frontal,STR,,,59
subject_623,Second_threshold,Frontal,UTL,,,59
subject_623,Second_threshold,Frontal,UTR,,,59
subject_623,Second_threshold,Horizontal,MTL,,,59
subject_623,Second_threshold,Horizontal,MTR,,,59
subject_623,Second_threshold,Horizontal,SCML,,,59
subject_623,Second_threshold,Horizontal,SCMR,,,59
subject_623,Second_threshold,Horizontal,STL,,,59
subject_623,Second_threshold,Horizontal,STR,,,59
subject_623,Second_threshold,Horizontal,UTL,,,59
subject_623,Second_threshold,Horizontal,UTR,,,59
subject_623,Vo2max,Sagittal,MTL,-0.0834407148295702,0.533468752036215,58
subject_623,Vo2max,Sagittal,MTR,-0.3432520693702173,0.008342217102848458,58
subject_623,Vo2max,Sagittal,SCML,0.5019952951543071,5.949489106114823e-05,58
subject_623,Vo2max,Sagittal,SCMR,0.507688821185469,4.745767740553745e-05,58
subject_623,Vo2max,Sagittal,STL,0.3071609043591233,0.019009083180117858,58
subject_623,Vo2max,Sagittal,STR,0.14362482332846221,0.2821099869036368,58
subject_623,Vo2max,Sagittal,UTL,-0.016083406867688936,0.9046187080185776,58
subject_623,Vo2max,Sagittal,UTR,0.4129253879210458,0.0012758759061218669,58
subject_623,Vo2max,Frontal,MTL,-0.2257762052659211,0.08836040595708357,58
subject_623,Vo2max,Frontal,MTR,-0.1806209642127369,0.17484055653646716,58
subject_623,Vo2max,Frontal,SCML,0.203198584739329,0.12605729554860992,58
subject_623,Vo2max,Frontal,SCMR,0.29350906684569744,0.02534257714853093,58
subject_623,Vo2max,Frontal,STL,0.15804334368614478,0.23606291242354388,58
subject_623,Vo2max,Frontal,STR,0.1806209642127369,0.17484055653646716,58
subject_623,Vo2max,Frontal,UTL,-0.033866430789888165,0.8007497973989582,58
subject_623,Vo2max,Frontal,UTR,0.06208845644812831,0.643360526264503,58
subject_623,Vo2max,Horizontal,MTL,0.058129318351312305,0.6647027681831807,58
subject_623,Vo2max,Horizontal,MTR,0.1278845003728871,0.33873203553156317,58
